action_encoded,discount_pct,confidence,retry_count_so_far,amount_log,is_escalation,hour_of_day,is_weekend,channel_encoded,is_anomaly
0,0.0,0.85,1,9.731656,0,20,1,3,0
1,5.0,0.82,2,10.10331,0,15,0,1,0
3,0.0,0.85,1,13.322672,1,1,0,2,0
2,0.0,0.85,1,9.002246,0,10,0,0,0
0,0.0,0.85,1,9.160553,0,11,0,3,0
1,5.0,0.79,3,9.680727,0,22,1,0,0
2,0.0,0.85,1,7.803129,0,10,0,0,0
2,0.0,0.85,1,8.256392,0,10,0,1,0
0,0.0,0.85,1,7.454784,0,18,0,2,0
0,0.0,0.85,1,10.598684,0,14,0,2,0
2,0.0,0.85,1,8.591456,0,10,0,0,0
1,62.7,0.0695,15,10.437005,0,12,0,1,1
2,0.0,0.88,0,7.806973,0,9,0,0,0
1,5.0,0.79,3,10.310843,0,13,0,0,0
2,0.0,0.85,1,10.50643,0,14,0,2,0
2,0.0,0.88,0,11.387252,0,12,1,1,0
2,0.0,0.88,0,11.56252,0,8,1,2,0
2,0.0,0.88,0,9.066042,0,10,1,0,0
0,0.0,0.85,1,9.601751,0,18,0,0,0
1,5.0,0.79,3,11.30019,0,20,0,1,0
2,0.0,0.85,1,7.376571,0,8,1,0,0
2,0.0,0.88,0,11.90831,0,17,1,2,0
3,0.0,0.79,3,9.657886,1,22,0,1,0
0,0.0,0.85,1,11.623392,0,17,1,1,0
0,0.0,0.85,1,9.879812,0,10,1,0,0
1,5.0,0.76,4,11.334391,0,15,0,0,0
1,5.0,0.73,5,10.491469,0,12,0,1,0
1,5.0,0.73,5,10.929836,0,14,0,0,0
1,5.0,0.79,3,10.752234,0,12,1,1,0
3,0.0,0.88,0,10.721617,1,16,0,0,0
2,0.0,0.88,0,8.42323,0,22,1,0,0
1,5.0,0.73,5,13.151431,0,17,0,1,0
0,0.0,0.85,1,11.822514,0,19,1,1,0
2,0.0,0.85,1,9.529518,0,10,1,0,0
2,0.0,0.85,1,11.661441,0,12,0,2,0
1,5.0,0.82,2,9.155222,0,19,0,1,0
0,0.0,0.85,1,11.742963,0,14,1,2,0
2,0.0,0.88,0,9.837437,0,15,0,1,0
3,0.0,0.7,6,11.082629,1,0,0,0,0
1,5.0,0.79,3,9.157049,0,16,1,2,0
1,5.0,0.76,4,11.404069,0,1,1,1,0
1,5.0,0.79,3,9.205677,0,21,0,0,0
2,0.0,0.85,1,10.491189,0,18,0,2,0
3,0.0,0.88,0,12.175534,1,2,0,0,0
0,0.0,0.85,1,9.848413,0,13,0,3,0
0,0.0,0.85,1,10.434679,0,13,0,0,0
1,5.0,0.82,2,12.953099,0,11,0,1,0
1,5.0,0.82,2,11.063383,0,17,0,1,0
1,5.0,0.82,2,11.794044,0,20,0,1,0
1,5.0,0.79,3,10.876201,0,22,1,0,0
2,0.0,0.88,0,11.292752,0,7,0,1,0
2,0.0,0.82,2,10.703104,0,14,0,1,0
0,0.0,0.85,1,11.151349,0,13,0,1,0
1,5.0,0.82,2,13.100948,0,21,0,1,0
2,0.0,0.85,1,7.356663,0,15,0,0,0
2,0.0,0.88,0,11.639955,0,16,0,2,0
1,5.0,0.82,2,12.061815,0,21,0,1,0
1,5.0,0.73,5,13.007681,0,0,0,1,0
1,5.0,0.82,2,11.001879,0,19,0,1,0
1,5.0,0.82,2,12.080101,0,5,0,1,0
3,0.0,0.73,5,12.66022,1,20,0,1,0
1,5.0,0.82,2,11.814212,0,16,0,1,0
2,0.0,0.85,1,10.072537,0,11,0,1,0
2,0.0,0.88,0,10.398239,0,11,1,1,0
1,5.0,0.76,4,9.715656,0,10,0,0,0
0,0.0,0.85,1,9.332537,0,15,0,0,0
0,0.0,0.85,1,8.552722,0,21,0,0,0
0,0.0,0.85,1,9.952246,0,18,0,1,0
1,5.0,0.82,2,11.712379,0,18,0,1,0
3,0.0,0.85,1,13.116065,1,12,1,1,0
3,0.0,0.88,0,11.98778,1,5,1,2,0
2,0.0,0.85,1,11.945197,0,8,0,2,0
1,5.0,0.79,3,13.091048,0,12,0,2,0
1,5.0,0.73,5,12.09679,0,10,0,2,0
1,5.0,0.7,6,8.90514,0,16,0,0,0
0,0.0,0.85,1,11.025141,0,13,0,1,0
1,5.0,0.7,6,10.353552,0,10,0,0,0
1,5.0,0.82,2,8.470959,0,14,0,0,0
1,5.0,0.65,12,8.824388,0,15,1,1,0
2,0.0,0.88,0,9.307611,0,19,0,0,0
1,5.0,0.79,3,11.460052,0,13,1,1,0
0,0.0,0.85,1,8.704841,0,4,1,1,0
3,0.0,0.88,0,11.534846,1,3,0,0,0
3,0.0,0.88,0,11.513303,1,17,0,1,0
1,5.0,0.79,3,12.262911,0,11,0,1,0
2,0.0,0.88,0,7.722416,0,11,0,3,0
3,0.0,0.85,1,12.841361,1,1,0,1,0
1,5.0,0.82,2,14.433368,0,21,0,2,0
3,0.0,0.85,1,10.33174,1,16,0,3,0
0,0.0,0.85,1,11.136689,0,20,1,1,0
2,0.0,0.88,0,8.756963,0,9,1,0,0
2,0.0,0.85,1,9.89953,0,14,0,1,0
1,5.0,0.7,6,11.458627,0,17,1,0,0
1,5.0,0.76,4,13.065367,0,19,1,2,0
3,0.0,0.85,1,12.988429,1,1,0,2,0
2,0.0,0.88,0,9.765311,0,13,0,1,0
1,5.0,0.82,2,13.803504,0,21,0,2,0
0,67.1,0.07,1,13.44279,0,18,1,1,1
1,5.0,0.82,2,11.679255,0,9,1,1,0
3,0.0,0.85,1,13.439418,1,22,0,1,0
3,0.0,0.88,0,11.306474,1,10,1,1,0
2,0.0,0.85,1,6.305746,0,14,0,0,0
2,0.0,0.85,1,7.576584,0,8,0,0,0
2,0.0,0.85,1,9.239427,0,21,0,0,0
2,0.0,0.85,1,9.202393,0,17,0,0,0
0,0.0,0.88,0,9.736158,0,20,0,0,0
1,5.0,0.82,2,7.028662,0,18,0,1,0
1,5.0,0.79,3,11.19507,0,18,0,1,0
1,5.0,0.76,4,11.58642,0,11,0,2,0
0,0.0,0.85,1,10.814244,0,12,0,2,0
1,5.0,0.82,2,12.023452,0,20,0,1,0
1,5.0,0.73,5,13.602225,0,22,0,0,0
3,0.0,0.85,1,10.329082,1,1,0,1,0
2,0.0,0.88,0,6.774578,0,21,0,1,0
1,5.0,0.7,6,7.796004,0,13,0,1,0
2,0.0,0.85,1,7.739263,0,14,0,0,0
1,5.0,0.82,2,8.912616,0,15,0,0,0
1,5.0,0.79,3,11.925612,0,10,0,1,0
1,5.0,0.7,6,9.155854,0,17,1,3,0
1,5.0,0.82,2,11.187885,0,20,0,1,0
2,0.0,0.88,0,8.168614,0,17,0,3,0
1,5.0,0.82,2,8.797394,0,17,1,0,0
2,0.0,0.85,1,7.136945,0,10,1,3,0
1,5.0,0.82,2,10.575685,0,13,0,2,0
1,5.0,0.82,2,13.000167,0,21,0,1,0
1,5.0,0.7,6,10.984441,0,14,0,0,0
2,0.0,0.88,0,9.725128,0,16,0,1,0
1,5.0,0.7,6,11.340892,0,11,0,0,0
1,5.0,0.65,9,13.827614,0,2,0,2,0
0,0.0,0.88,0,11.275466,0,16,0,1,0
2,0.0,0.85,1,9.016325,0,9,0,0,0
1,5.0,0.79,3,12.930517,0,18,1,2,0
0,0.0,0.85,1,9.240339,0,18,0,1,0
2,0.0,0.85,1,9.945437,0,19,1,1,0
3,0.0,0.88,0,10.285956,1,2,1,0,0
1,5.0,0.76,4,13.507329,0,14,1,1,0
1,5.0,0.82,2,13.04045,0,13,0,2,0
3,0.0,0.88,0,10.152227,1,13,0,0,0
1,5.0,0.79,3,11.230182,0,18,0,1,0
2,0.0,0.88,0,8.883359,0,12,1,0,0
1,5.0,0.79,3,10.816064,0,19,0,1,0
2,0.0,0.88,0,9.13174,0,15,0,0,0
2,0.0,0.85,1,8.116996,0,12,0,3,0
1,5.0,0.73,5,10.051734,0,12,0,0,0
1,5.0,0.82,2,9.993687,0,23,0,0,0
2,0.0,0.85,1,8.728768,0,19,0,0,0
1,5.0,0.76,4,12.029905,0,7,0,1,0
1,5.0,0.79,3,9.624534,0,18,1,1,0
1,5.0,0.7,6,12.195569,0,14,1,1,0
2,0.0,0.85,1,8.618952,0,18,1,0,0
1,5.0,0.79,3,10.717258,0,19,0,1,0
1,5.0,0.82,2,12.787219,0,0,0,1,0
0,0.0,0.85,1,9.875396,0,2,0,0,0
2,0.0,0.88,0,8.579623,0,11,0,0,0
1,71.7,0.2086,8,7.666686,0,3,0,2,1
1,5.0,0.65,9,9.536829,0,11,1,1,0
2,0.0,0.85,1,8.462116,0,13,0,3,0
2,0.0,0.88,0,10.393549,0,9,0,2,0
3,0.0,0.88,0,7.987803,1,10,1,2,0
0,0.0,0.85,1,9.493105,0,11,0,2,0
2,0.0,0.88,0,9.469763,0,15,0,0,0
0,0.0,0.85,1,12.998477,0,16,0,1,0
0,0.0,0.85,1,11.924523,0,13,0,1,0
2,0.0,0.85,1,9.461041,0,9,1,0,0
1,5.0,0.82,2,12.991245,0,15,0,2,0
1,5.0,0.65,12,11.604317,0,17,0,1,0
1,5.0,0.7,6,13.57012,0,10,0,2,0
0,0.0,0.85,1,11.466374,0,16,0,0,0
2,0.0,0.88,0,8.873042,0,12,0,1,0
1,5.0,0.79,3,11.793013,0,14,0,2,0
1,5.0,0.73,5,12.07891,0,10,0,1,0
1,5.0,0.79,3,7.844178,0,19,0,1,0
1,5.0,0.82,2,13.50406,0,10,0,2,0
2,0.0,0.85,1,10.9289,0,8,1,1,0
1,5.0,0.65,9,11.428553,0,14,0,0,0
0,0.0,0.85,1,10.856733,0,12,0,0,0
2,0.0,0.88,0,11.157483,0,12,1,2,0
1,5.0,0.79,3,11.9227,0,19,0,1,0
2,0.0,0.85,1,11.217357,0,17,1,2,0
2,0.0,0.85,1,9.312509,0,18,0,0,0
3,0.0,0.85,1,11.099007,1,10,0,2,0
1,5.0,0.82,2,12.008042,0,19,0,1,0
3,0.0,0.85,1,12.899274,1,22,0,2,0
3,0.0,0.85,1,11.939922,1,23,0,0,0
2,0.0,0.88,0,7.614835,0,11,1,3,0
3,0.0,0.85,1,13.943708,1,14,0,2,0
2,0.0,0.85,1,5.454936,0,13,1,3,0
1,5.0,0.7,6,12.047356,0,11,0,2,0
1,5.0,0.79,3,9.444616,0,1,1,0,0
2,0.0,0.88,0,11.193125,0,18,1,1,0
1,5.0,0.79,3,11.359183,0,14,0,0,0
2,0.0,0.85,1,12.096698,0,17,0,2,0
0,72.0,0.1213,1,9.681234,0,2,0,0,1
1,5.0,0.82,2,9.456699,0,16,0,0,0
2,0.0,0.85,1,10.833413,0,8,0,1,0
0,0.0,0.85,1,8.669159,0,22,0,1,0
1,5.0,0.76,4,12.811888,0,13,0,1,0
3,0.0,0.88,0,9.688832,1,7,0,3,0
1,5.0,0.82,2,11.348299,0,21,0,1,0
2,0.0,0.88,0,10.109936,0,13,1,1,0
1,5.0,0.76,4,13.259363,0,12,0,2,0
1,5.0,0.82,2,8.094949,0,19,0,3,0
3,0.0,0.85,1,8.700459,1,1,0,1,0
1,5.0,0.82,2,10.284754,0,9,1,2,0
2,0.0,0.88,0,8.196564,0,14,0,3,0
1,5.0,0.73,5,13.73267,0,12,1,2,0
1,5.0,0.76,4,13.118017,0,16,0,2,0
2,0.0,0.85,1,8.387551,0,13,0,0,0
2,0.0,0.88,0,8.348356,0,13,1,1,0
2,0.0,0.73,5,6.926567,0,10,0,0,0
1,5.0,0.65,9,12.603082,0,17,1,1,0
1,5.0,0.79,3,10.339863,0,21,1,1,0
1,5.0,0.79,3,7.972111,0,15,0,1,0
1,5.0,0.82,2,11.150141,0,12,1,1,0
1,5.0,0.82,2,8.589601,0,17,1,1,0
2,0.0,0.85,1,10.424277,0,13,0,2,0
2,0.0,0.88,0,9.06199,0,13,0,0,0
1,5.0,0.7,6,8.540027,0,8,0,3,0
0,0.0,0.85,1,12.051323,0,17,0,1,0
2,0.0,0.85,1,10.551398,0,21,0,2,0
2,0.0,0.88,0,10.413331,0,11,0,1,0
3,0.0,0.88,0,8.500816,1,23,1,0,0
1,5.0,0.7,6,12.953037,0,0,0,2,0
1,5.0,0.79,3,6.435349,0,19,0,0,0
0,0.0,0.85,1,9.037784,0,16,0,1,0
1,5.0,0.73,5,8.362201,0,23,0,1,0
1,5.0,0.82,2,9.02639,0,17,0,0,0
2,0.0,0.88,0,11.57919,0,18,0,2,0
1,5.0,0.73,5,12.740532,0,13,0,1,0
1,5.0,0.82,2,11.352825,0,16,0,0,0
1,5.0,0.79,3,12.777334,0,18,0,1,0
0,0.0,0.85,1,12.411473,0,11,1,1,0
2,0.0,0.88,0,10.17664,0,11,1,1,0
1,5.0,0.7,6,10.860433,0,15,0,0,0
1,5.0,0.82,2,10.050352,0,8,1,0,0
1,5.0,0.79,3,11.163016,0,18,0,1,0
1,5.0,0.7,6,10.449656,0,11,1,0,0
1,5.0,0.7,6,8.840378,0,0,0,3,0
1,5.0,0.67,7,13.683806,0,10,0,2,0
1,5.0,0.73,5,11.572262,0,21,0,1,0
1,5.0,0.65,12,13.191015,0,12,0,2,0
3,0.0,0.85,1,12.856633,1,1,0,1,0
1,5.0,0.65,10,13.97439,0,9,0,2,0
3,0.0,0.85,1,11.391438,1,22,0,2,0
1,5.0,0.7,6,12.070691,0,0,0,2,0
1,5.0,0.82,2,12.350604,0,10,1,2,0
2,0.0,0.82,2,11.137719,0,9,0,2,0
1,5.0,0.76,4,10.037439,0,20,0,0,0
0,0.0,0.85,1,10.525183,0,21,0,0,0
2,0.0,0.88,0,5.848748,0,11,0,0,0
1,5.0,0.7,6,11.349796,0,3,0,1,0
2,0.0,0.85,1,11.910518,0,12,0,2,0
1,5.0,0.82,2,13.119571,0,13,0,2,0
3,0.0,0.88,0,12.17792,1,10,0,1,0
0,0.0,0.85,1,10.645812,0,21,0,0,0
1,5.0,0.7,6,12.455563,0,16,0,1,0
2,0.0,0.88,0,11.902443,0,19,0,2,0
2,0.0,0.88,0,8.859108,0,10,0,0,0
2,0.0,0.88,0,11.597133,0,14,0,2,0
1,5.0,0.82,2,10.883657,0,10,0,1,0
3,0.0,0.88,0,12.459116,1,22,0,1,0
1,5.0,0.82,2,13.262632,0,13,0,2,0
1,5.0,0.7,6,13.00087,0,8,0,2,0
1,5.0,0.82,2,8.332847,0,0,1,0,0
2,0.0,0.85,1,12.133696,0,16,1,2,0
2,0.0,0.88,0,9.010001,0,13,0,0,0
1,5.0,0.82,2,8.521293,0,13,0,0,0
0,0.0,0.85,1,13.94546,0,15,0,2,0
1,5.0,0.76,4,11.700097,0,12,0,1,0
1,5.0,0.82,2,8.294092,0,17,0,2,0
3,0.0,0.85,1,12.619411,1,15,0,1,0
3,0.0,0.85,1,10.9406,1,1,0,1,0
1,5.0,0.82,2,8.705038,0,11,0,3,0
1,5.0,0.65,10,13.470981,0,11,0,2,0
2,0.0,0.88,0,7.53983,0,8,0,0,0
0,0.0,0.85,1,10.916521,0,22,0,1,0
1,5.0,0.82,2,12.79769,0,12,0,2,0
1,5.0,0.82,2,8.545625,0,18,0,0,0
1,5.0,0.82,2,8.946028,0,4,0,0,0
1,5.0,0.76,4,8.584147,0,12,0,3,0
2,0.0,0.88,0,7.511623,0,14,1,3,0
1,5.0,0.73,5,13.066463,0,11,0,2,0
2,0.0,0.88,0,10.51616,0,20,0,1,0
1,5.0,0.79,3,11.55297,0,11,0,0,0
1,5.0,0.79,3,11.167545,0,15,0,0,0
1,5.0,0.79,3,12.114569,0,18,1,1,0
1,69.4,0.106,17,12.191343,0,14,0,2,1
3,0.0,0.85,1,13.374079,1,2,0,1,0
2,0.0,0.85,1,10.057538,0,15,0,2,0
1,5.0,0.79,3,12.344301,0,16,0,1,0
1,5.0,0.82,2,10.58668,0,11,0,2,0
1,5.0,0.73,5,13.876101,0,12,0,2,0
1,5.0,0.76,4,12.055746,0,23,0,1,0
0,0.0,0.85,1,11.481396,0,18,1,1,0
1,5.0,0.82,2,8.880637,0,13,0,1,0
0,0.0,0.85,1,10.689349,0,18,0,1,0
0,0.0,0.85,1,8.892503,0,14,1,3,0
1,5.0,0.76,4,11.089797,0,19,0,0,0
2,0.0,0.85,1,8.357046,0,11,0,0,0
1,5.0,0.79,3,13.197839,0,12,0,2,0
2,0.0,0.88,0,9.216282,0,11,0,0,0
3,0.0,0.85,1,11.540105,1,14,0,2,0
1,5.0,0.79,3,10.884652,0,13,1,0,0
2,0.0,0.85,1,11.389505,0,12,0,2,0
1,5.0,0.82,2,11.616494,0,10,0,1,0
1,5.0,0.82,2,11.125078,0,11,1,1,0
2,0.0,0.88,0,9.426246,0,14,0,0,0
1,5.0,0.79,3,9.33435,0,13,0,0,0
1,5.0,0.76,4,8.462682,0,11,1,0,0
1,5.0,0.82,2,8.52085,0,17,1,1,0
1,5.0,0.73,5,12.933509,0,10,0,2,0
0,0.0,0.85,1,10.84215,0,12,0,1,0
2,0.0,0.88,0,8.60596,0,10,1,0,0
0,73.6,0.2019,1,3.407511,0,10,0,1,1
2,0.0,0.88,0,6.648855,0,13,1,0,0
1,5.0,0.7,6,13.844068,0,0,0,2,0
2,0.0,0.88,0,7.869497,0,6,1,3,0
3,0.0,0.88,0,12.717406,1,23,0,2,0
2,0.0,0.85,1,5.291997,0,22,0,3,0
1,5.0,0.79,3,10.872612,0,23,0,1,0
2,0.0,0.88,0,9.000299,0,10,0,0,0
3,0.0,0.88,0,13.013583,1,1,1,1,0
0,0.0,0.85,1,11.401768,0,21,0,0,0
1,5.0,0.82,2,13.026391,0,4,0,2,0
2,0.0,0.85,1,12.289705,0,2,0,2,0
1,56.2,0.075,1,13.227273,0,7,1,0,1
1,5.0,0.73,5,11.353489,0,23,0,0,0
2,0.0,0.88,0,10.740043,0,15,0,1,0
1,5.0,0.82,2,9.050627,0,11,1,2,0
1,5.0,0.82,2,10.592648,0,14,0,2,0
1,5.0,0.82,2,9.826852,0,0,1,3,0
2,0.0,0.85,1,7.511743,0,9,0,1,0
1,5.0,0.82,2,13.303504,0,19,0,2,0
1,5.0,0.82,2,11.288194,0,11,0,1,0
3,0.0,0.88,0,12.928946,1,23,1,1,0
0,0.0,0.85,1,8.845322,0,22,0,0,0
2,0.0,0.85,1,10.872856,0,16,0,1,0
3,0.0,0.88,0,10.58632,1,14,1,3,0
3,0.0,0.85,1,9.254242,1,10,0,3,0
2,0.0,0.88,0,11.103153,0,10,0,1,0
1,5.0,0.79,3,8.264783,0,13,0,0,0
1,5.0,0.82,2,10.331185,0,11,0,1,0
1,5.0,0.73,5,9.506511,0,11,0,0,0
1,5.0,0.65,10,12.643647,0,1,0,1,0
1,5.0,0.73,5,13.127434,0,11,0,2,0
1,5.0,0.82,2,11.164943,0,19,1,1,0
1,5.0,0.82,2,10.828582,0,21,0,1,0
2,0.0,0.85,1,9.411844,0,15,0,1,0
3,0.0,0.85,1,11.554297,1,12,0,1,0
2,0.0,0.88,0,7.197832,0,13,0,3,0
1,5.0,0.79,3,8.58331,0,12,0,3,0
0,0.0,0.85,1,11.540723,0,13,0,0,0
1,5.0,0.7,6,11.944571,0,11,0,1,0
0,0.0,0.85,1,10.511395,0,10,0,0,0
1,5.0,0.82,2,10.474773,0,23,0,1,0
1,5.0,0.65,12,13.504189,0,23,0,2,0
2,0.0,0.88,0,9.124374,0,12,0,0,0
2,0.0,0.88,0,12.050976,0,14,0,3,0
1,5.0,0.73,5,10.634744,0,14,0,1,0
1,5.0,0.82,2,10.646977,0,18,0,1,0
0,70.2,0.2124,10,11.288856,0,0,0,1,1
2,0.0,0.88,0,9.962617,0,12,1,1,0
1,5.0,0.76,4,10.736073,0,11,0,0,0
3,0.0,0.85,1,13.698551,1,1,0,2,0
0,0.0,0.85,1,10.104286,0,10,0,0,0
3,0.0,0.85,1,10.253689,1,18,0,2,0
3,0.0,0.88,0,12.305779,1,5,0,1,0
2,0.0,0.88,0,8.551108,0,10,1,0,0
1,5.0,0.82,2,10.919525,0,19,0,1,0
1,5.0,0.65,9,10.334678,0,16,1,0,0
0,0.0,0.85,1,11.473574,0,6,0,0,0
1,5.0,0.79,3,10.941595,0,10,1,0,0
1,5.0,0.73,5,13.001156,0,10,0,1,0
1,5.0,0.73,5,13.147935,0,13,0,2,0
1,5.0,0.73,5,12.616464,0,2,0,1,0
2,0.0,0.88,0,10.657609,0,12,0,1,0
2,0.0,0.88,0,9.245693,0,11,1,0,0
2,0.0,0.88,0,8.95826,0,8,0,0,0
1,5.0,0.76,4,10.606855,0,17,0,0,0
2,0.0,0.88,0,6.423847,0,14,0,0,0
2,0.0,0.85,1,6.82635,0,10,0,0,0
1,5.0,0.79,3,11.113117,0,13,1,1,0
1,5.0,0.79,3,9.190814,0,21,1,2,0
2,0.0,0.88,0,10.390984,0,9,0,1,0
0,0.0,0.85,1,11.39852,0,18,0,1,0
1,5.0,0.73,5,13.114746,0,16,0,2,0
1,5.0,0.7,6,11.321455,0,16,1,0,0
1,5.0,0.76,4,12.973407,0,17,0,1,0
0,0.0,0.85,1,9.544289,0,21,0,2,0
3,0.0,0.85,1,13.720184,1,10,1,2,0
1,5.0,0.82,2,10.731629,0,13,0,1,0
2,0.0,0.88,0,8.811445,0,10,0,2,0
1,5.0,0.7,6,12.478982,0,11,0,2,0
1,5.0,0.65,9,12.016174,0,23,1,1,0
0,0.0,0.85,1,12.193003,0,13,1,2,0
2,0.0,0.88,0,8.519808,0,16,0,0,0
0,0.0,0.85,1,9.983004,0,11,0,2,0
2,0.0,0.88,0,10.75207,0,22,1,2,0
1,5.0,0.73,5,5.16781,0,14,1,2,0
1,5.0,0.7,6,11.395555,0,12,1,2,0
2,0.0,0.88,0,8.811886,0,14,0,0,0
0,0.0,0.85,1,8.804202,0,19,0,0,0
1,5.0,0.73,5,7.792597,0,10,1,0,0
1,67.0,0.182,2,13.315939,0,23,0,3,1
1,5.0,0.73,5,12.328126,0,0,0,1,0
3,0.0,0.85,1,10.228808,1,3,0,0,0
1,49.2,0.1152,1,16.293761,0,14,0,1,1
3,0.0,0.88,0,12.390693,1,23,1,2,0
2,0.0,0.85,1,8.647584,0,19,0,0,0
1,5.0,0.76,4,12.735833,0,22,0,1,0
2,0.0,0.85,1,5.074111,0,10,0,0,0
2,0.0,0.85,1,10.254841,0,11,0,2,0
1,5.0,0.76,4,7.848512,0,15,0,3,0
3,0.0,0.85,1,13.212914,1,10,0,1,0
0,0.0,0.85,1,9.775392,0,14,0,1,0
3,0.0,0.85,1,13.114812,1,22,0,1,0
1,5.0,0.79,3,11.758592,0,21,0,1,0
1,5.0,0.65,9,9.873528,0,14,1,3,0
0,0.0,0.85,1,8.194688,0,19,0,2,0
1,5.0,0.7,6,10.678584,0,11,1,0,0
3,0.0,0.88,0,10.638169,1,5,0,0,0
1,5.0,0.65,9,12.768422,0,16,1,1,0
2,0.0,0.88,0,7.430179,0,9,0,0,0
2,0.0,0.88,0,7.613695,0,15,0,0,0
1,5.0,0.76,4,12.42156,0,8,0,2,0
2,0.0,0.88,0,7.837191,0,15,0,3,0
2,0.0,0.88,0,10.156084,0,14,0,1,0
0,0.0,0.85,1,10.682283,0,20,0,1,0
1,5.0,0.73,5,11.39526,0,20,0,0,0
3,0.0,0.85,1,13.028912,1,1,0,1,0
1,5.0,0.79,3,9.960868,0,10,0,0,0
3,0.0,0.85,1,12.470605,1,19,0,1,0
2,0.0,0.85,1,8.634903,0,13,0,0,0
1,5.0,0.79,3,11.959834,0,8,0,1,0
1,5.0,0.76,4,13.092318,0,18,0,1,0
1,5.0,0.76,4,9.319089,0,1,1,0,0
0,0.0,0.85,1,8.419904,0,18,0,0,0
2,0.0,0.85,1,9.465379,0,13,0,1,0
1,5.0,0.82,2,13.227784,0,13,1,1,0
1,5.0,0.79,3,8.359636,0,11,0,0,0
2,0.0,0.85,1,7.867098,0,17,1,0,0
1,5.0,0.79,3,13.39184,0,22,1,2,0
0,0.0,0.85,1,10.049368,0,18,1,1,0
2,0.0,0.85,1,9.072244,0,12,1,0,0
2,0.0,0.85,1,5.191901,0,11,0,3,0
2,0.0,0.88,0,9.111805,0,17,0,0,0
2,0.0,0.85,1,9.598093,0,14,0,0,0
1,5.0,0.79,3,8.578288,0,19,0,0,0
1,5.0,0.73,5,12.921599,0,11,0,2,0
3,0.0,0.85,1,11.331371,1,14,0,0,0
3,0.0,0.88,0,13.012084,1,22,0,1,0
2,0.0,0.88,0,10.414557,0,16,0,1,0
1,5.0,0.73,5,13.22649,0,13,0,2,0
0,0.0,0.85,1,11.109182,0,17,0,1,0
0,0.0,0.85,1,9.910161,0,10,0,2,0
1,5.0,0.65,12,13.197932,0,16,0,2,0
3,0.0,0.88,0,11.051372,1,0,0,3,0
1,5.0,0.82,2,10.780084,0,19,0,0,0
2,0.0,0.85,1,8.203282,0,14,1,3,0
1,5.0,0.79,3,10.692216,0,17,1,1,0
1,5.0,0.76,4,13.534178,0,9,0,2,0
2,0.0,0.85,1,6.650499,0,21,1,0,0
1,5.0,0.82,2,8.854345,0,16,1,1,0
2,0.0,0.88,0,9.155557,0,11,1,0,0
1,5.0,0.76,4,13.531918,0,13,0,2,0
2,0.0,0.85,1,7.855789,0,15,0,3,0
1,5.0,0.82,2,8.556643,0,20,0,1,0
3,0.0,0.88,0,12.525078,1,20,0,2,0
1,5.0,0.82,2,11.683707,0,8,0,1,0
3,0.0,0.85,1,11.130906,1,12,0,0,0
1,5.0,0.82,2,10.810128,0,15,0,1,0
1,5.0,0.82,2,8.62127,0,11,1,3,0
1,5.0,0.82,2,11.578508,0,19,0,1,0
2,0.0,0.85,1,5.535679,0,15,0,0,0
1,5.0,0.73,5,14.090851,0,20,0,2,0
3,0.0,0.88,0,13.455445,1,11,1,2,0
1,5.0,0.82,2,11.521443,0,12,1,1,0
0,0.0,0.88,0,13.811416,0,19,0,2,0
3,0.0,0.88,0,13.612705,1,23,0,2,0
3,0.0,0.85,1,10.200822,1,13,1,3,0
0,0.0,0.85,1,12.102939,0,13,0,1,0
0,0.0,0.85,1,9.835421,0,17,0,0,0
2,0.0,0.88,0,8.305664,0,11,0,0,0
1,47.1,0.0914,1,14.283412,0,11,0,0,1
0,0.0,0.85,1,13.32511,0,13,1,1,0
1,5.0,0.82,2,13.322585,0,3,0,2,0
1,5.0,0.7,6,10.633862,0,0,1,0,0
1,5.0,0.82,2,9.809486,0,2,1,0,0
2,0.0,0.85,1,11.610856,0,13,1,2,0
1,5.0,0.76,4,13.346039,0,10,0,2,0
0,0.0,0.85,1,9.060142,0,23,0,1,0
0,0.0,0.85,1,10.146535,0,17,0,1,0
2,0.0,0.88,0,8.329009,0,21,0,3,0
1,5.0,0.82,2,13.074553,0,11,0,2,0
1,64.6,0.1495,1,11.955254,0,15,0,0,1
3,0.0,0.85,1,8.414545,1,2,0,0,0
2,0.0,0.85,1,10.057099,0,8,1,1,0
3,0.0,0.88,0,11.217456,1,8,0,0,0
2,0.0,0.88,0,7.684756,0,7,1,3,0
1,5.0,0.79,3,11.179298,0,19,1,1,0
1,5.0,0.65,12,11.99632,0,10,0,1,0
1,5.0,0.79,3,10.987836,0,17,1,1,0
1,5.0,0.73,5,12.13138,0,14,0,0,0
0,0.0,0.85,1,10.108777,0,16,1,0,0
1,5.0,0.65,10,9.050093,0,14,1,3,0
1,5.0,0.67,7,12.66346,0,0,0,1,0
1,5.0,0.79,3,10.591227,0,19,0,1,0
0,0.0,0.85,1,10.546291,0,20,0,1,0
1,5.0,0.79,3,10.487417,0,18,0,0,0
3,0.0,0.88,0,8.614561,1,12,0,3,0
3,0.0,0.88,0,10.886973,1,9,0,0,0
2,0.0,0.85,1,9.376925,0,12,1,0,0
1,5.0,0.82,2,10.643663,0,10,0,0,0
0,0.0,0.85,1,10.482249,0,11,0,0,0
1,5.0,0.73,5,13.806855,0,14,1,2,0
